2024-06-13 13:16:37 | INFO | controller | 正在启动服务：
2024-06-13 13:26:39 | ERROR | stderr | [32mINFO[0m:     Waiting for application startup.
2024-06-13 13:26:39 | ERROR | stderr | [32mINFO[0m:     Application startup complete.
2024-06-13 13:26:39 | ERROR | stderr | [32mINFO[0m:     Uvicorn running on [1mhttp://192.168.110.131:20001[0m (Press CTRL+C to quit)
2024-06-13 13:26:41 | INFO | controller | Register a new worker: http://192.168.110.131:21001
2024-06-13 13:26:41 | INFO | controller | Register done: http://192.168.110.131:21001, {'model_names': ['zhipu-api'], 'speed': 1, 'queue_length': 0}
2024-06-13 13:26:41 | INFO | stdout | [32mINFO[0m:     192.168.110.131:42058 - "[1mPOST /register_worker HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:26:41 | ERROR | stderr | [32mINFO[0m:     Started server process [[36m203077[0m]
2024-06-13 13:26:41 | ERROR | stderr | [32mINFO[0m:     Waiting for application startup.
2024-06-13 13:26:41 | ERROR | stderr | [32mINFO[0m:     Application startup complete.
2024-06-13 13:26:41 | ERROR | stderr | [32mINFO[0m:     Uvicorn running on [1mhttp://192.168.110.131:20000[0m (Press CTRL+C to quit)
2024-06-13 13:26:42 | ERROR | stderr | [32mINFO[0m:     Started server process [[36m203213[0m]
2024-06-13 13:26:42 | ERROR | stderr | [32mINFO[0m:     Waiting for application startup.
2024-06-13 13:26:42 | ERROR | stderr | [32mINFO[0m:     Application startup complete.
2024-06-13 13:26:42 | ERROR | stderr | [32mINFO[0m:     Uvicorn running on [1mhttp://192.168.110.131:8000[0m (Press CTRL+C to quit)
2024-06-13 13:26:56 | INFO | stdout | [32mINFO[0m:     192.168.110.91:59454 - "[1mGET /docs HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:26:56 | INFO | stdout | [32mINFO[0m:     192.168.110.91:59454 - "[1mGET /openapi.json HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:27:09 | WARNING | controller | Sending SIGKILL to {'zhipu-api': <Process name='api_worker - zhipu-api (203079)' pid=203079 parent=202820 started daemon>}
2024-06-13 13:27:09 | WARNING | controller | Sending SIGKILL to {}
2024-06-13 13:27:09 | WARNING | controller | Sending SIGKILL to <Process name='controller (203000)' pid=203000 parent=202820 started daemon>
2024-06-13 13:27:09 | WARNING | controller | Sending SIGKILL to <Process name='openai_api (203077)' pid=203077 parent=202820 started daemon>
2024-06-13 13:27:09 | WARNING | controller | Sending SIGKILL to <Process name='API Server (203213)' pid=203213 parent=202820 started daemon>
2024-06-13 13:27:09 | INFO | controller | Process status: {'zhipu-api': <Process name='api_worker - zhipu-api (203079)' pid=203079 parent=202820 started daemon>}
2024-06-13 13:27:09 | INFO | controller | Process status: {}
2024-06-13 13:27:09 | INFO | controller | Process status: <Process name='controller (203000)' pid=203000 parent=202820 started daemon>
2024-06-13 13:27:09 | INFO | controller | Process status: <Process name='openai_api (203077)' pid=203077 parent=202820 started daemon>
2024-06-13 13:27:09 | INFO | controller | Process status: <Process name='API Server (203213)' pid=203213 parent=202820 started daemon>
2024-06-13 13:27:09 | ERROR | stderr | Traceback (most recent call last):
2024-06-13 13:27:09 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 580, in <module>
2024-06-13 13:27:09 | ERROR | stderr |     loop.run_until_complete(start_main_server())
2024-06-13 13:27:09 | ERROR | stderr |                             ^^^^^^^^^^^^^^^^^^^
2024-06-13 13:27:09 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 492, in start_main_server
2024-06-13 13:27:09 | ERROR | stderr |     cmd = queue.get()
2024-06-13 13:27:09 | ERROR | stderr |           ^^^^^^^^^^^
2024-06-13 13:27:09 | ERROR | stderr |   File "<string>", line 2, in get
2024-06-13 13:27:09 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/managers.py", line 822, in _callmethod
2024-06-13 13:27:09 | ERROR | stderr |     kind, result = conn.recv()
2024-06-13 13:27:09 | ERROR | stderr |                    ^^^^^^^^^^^
2024-06-13 13:27:09 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 250, in recv
2024-06-13 13:27:09 | ERROR | stderr |     buf = self._recv_bytes()
2024-06-13 13:27:09 | ERROR | stderr |           ^^^^^^^^^^^^^^^^^^
2024-06-13 13:27:09 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 430, in _recv_bytes
2024-06-13 13:27:09 | ERROR | stderr |     buf = self._recv(4)
2024-06-13 13:27:09 | ERROR | stderr |           ^^^^^^^^^^^^^
2024-06-13 13:27:09 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 395, in _recv
2024-06-13 13:27:09 | ERROR | stderr |     chunk = read(handle, remaining)
2024-06-13 13:27:09 | ERROR | stderr |             ^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:27:09 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 368, in f
2024-06-13 13:27:09 | ERROR | stderr |     raise KeyboardInterrupt(f"{signalname} received")
2024-06-13 13:27:09 | ERROR | stderr | KeyboardInterrupt: SIGINT received
2024-06-13 13:27:10 | ERROR | stderr | Exception ignored in atexit callback: <function _exit_function at 0x7f64dd5e36a0>
2024-06-13 13:27:10 | ERROR | stderr | Traceback (most recent call last):
2024-06-13 13:27:10 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/util.py", line 334, in _exit_function
2024-06-13 13:27:10 | ERROR | stderr |     _run_finalizers(0)
2024-06-13 13:27:10 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/util.py", line 300, in _run_finalizers
2024-06-13 13:27:10 | ERROR | stderr |     finalizer()
2024-06-13 13:27:10 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/util.py", line 224, in __call__
2024-06-13 13:27:10 | ERROR | stderr |     res = self._callback(*self._args, **self._kwargs)
2024-06-13 13:27:10 | ERROR | stderr |           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:27:10 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/managers.py", line 676, in _finalize_manager
2024-06-13 13:27:10 | ERROR | stderr |     process.join(timeout=shutdown_timeout)
2024-06-13 13:27:10 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/process.py", line 149, in join
2024-06-13 13:27:10 | ERROR | stderr |     res = self._popen.wait(timeout)
2024-06-13 13:27:10 | ERROR | stderr |           ^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:27:10 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/popen_fork.py", line 40, in wait
2024-06-13 13:27:10 | ERROR | stderr |     if not wait([self.sentinel], timeout):
2024-06-13 13:27:10 | ERROR | stderr |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:27:10 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 947, in wait
2024-06-13 13:27:10 | ERROR | stderr |     ready = selector.select(timeout)
2024-06-13 13:27:10 | ERROR | stderr |             ^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:27:10 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/selectors.py", line 415, in select
2024-06-13 13:27:10 | ERROR | stderr |     fd_event_list = self._selector.poll(timeout)
2024-06-13 13:27:10 | ERROR | stderr |                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:27:10 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 368, in f
2024-06-13 13:27:10 | ERROR | stderr |     raise KeyboardInterrupt(f"{signalname} received")
2024-06-13 13:27:10 | ERROR | stderr | KeyboardInterrupt: SIGINT received
2024-06-13 13:27:55 | INFO | controller | 正在启动服务：
2024-06-13 13:27:55 | INFO | controller | 如需查看 服务日志 日志，请前往 /home/00_rag/fufan-chat-api/logs
2024-06-13 13:27:56 | ERROR | stderr | [32mINFO[0m:     Started server process [[36m204399[0m]
2024-06-13 13:27:56 | ERROR | stderr | [32mINFO[0m:     Waiting for application startup.
2024-06-13 13:27:56 | ERROR | stderr | [32mINFO[0m:     Application startup complete.
2024-06-13 13:27:56 | ERROR | stderr | [32mINFO[0m:     Uvicorn running on [1mhttp://192.168.110.131:20001[0m (Press CTRL+C to quit)
2024-06-13 13:27:58 | INFO | controller | Register a new worker: http://192.168.110.131:21001
2024-06-13 13:27:58 | INFO | controller | Register done: http://192.168.110.131:21001, {'model_names': ['zhipu-api'], 'speed': 1, 'queue_length': 0}
2024-06-13 13:27:58 | INFO | stdout | [32mINFO[0m:     192.168.110.131:32770 - "[1mPOST /register_worker HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:27:58 | ERROR | stderr | [32mINFO[0m:     Started server process [[36m204525[0m]
2024-06-13 13:27:58 | ERROR | stderr | [32mINFO[0m:     Waiting for application startup.
2024-06-13 13:27:58 | ERROR | stderr | [32mINFO[0m:     Application startup complete.
2024-06-13 13:27:58 | ERROR | stderr | [32mINFO[0m:     Uvicorn running on [1mhttp://192.168.110.131:20000[0m (Press CTRL+C to quit)
2024-06-13 13:27:59 | ERROR | stderr | Process API Server:
2024-06-13 13:27:59 | ERROR | stderr | Traceback (most recent call last):
2024-06-13 13:27:59 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/process.py", line 314, in _bootstrap
2024-06-13 13:27:59 | ERROR | stderr |     self.run()
2024-06-13 13:27:59 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/process.py", line 108, in run
2024-06-13 13:27:59 | ERROR | stderr |     self._target(*self._args, **self._kwargs)
2024-06-13 13:27:59 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 346, in run_api_server
2024-06-13 13:27:59 | ERROR | stderr |     app = create_app()
2024-06-13 13:27:59 | ERROR | stderr |           ^^^^^^^^^^^^
2024-06-13 13:27:59 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/api_router.py", line 30, in create_app
2024-06-13 13:27:59 | ERROR | stderr |     mount_app_routes(app)
2024-06-13 13:27:59 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/api_router.py", line 59, in mount_app_routes
2024-06-13 13:27:59 | ERROR | stderr |     mount_knowledge_routes(app)
2024-06-13 13:27:59 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/api_router.py", line 39, in mount_knowledge_routes
2024-06-13 13:27:59 | ERROR | stderr |     from server.chat.knowledge_base_chat import knowledge_base_chat
2024-06-13 13:27:59 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/chat/knowledge_base_chat.py", line 9, in <module>
2024-06-13 13:27:59 | ERROR | stderr |     from server.knowledge_base.kb_service.base import KBServiceFactory
2024-06-13 13:27:59 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/server/knowledge_base/kb_service/base.py", line 10, in <module>
2024-06-13 13:27:59 | ERROR | stderr |     from server.db.repository.knowledge_base_repository import (
2024-06-13 13:27:59 | ERROR | stderr | ImportError: cannot import name 'add_kb_to_db' from 'server.db.repository.knowledge_base_repository' (/home/00_rag/fufan-chat-api/server/db/repository/knowledge_base_repository.py)
2024-06-13 13:28:43 | INFO | controller | Receive heart beat. http://192.168.110.131:21001
2024-06-13 13:28:43 | INFO | stdout | [32mINFO[0m:     192.168.110.131:37054 - "[1mPOST /receive_heart_beat HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:29:28 | INFO | controller | Receive heart beat. http://192.168.110.131:21001
2024-06-13 13:29:28 | INFO | stdout | [32mINFO[0m:     192.168.110.131:37852 - "[1mPOST /receive_heart_beat HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:30:00 | WARNING | controller | Sending SIGKILL to {'zhipu-api': <Process name='api_worker - zhipu-api (204526)' pid=204526 parent=204219 started daemon>}
2024-06-13 13:30:00 | WARNING | controller | Sending SIGKILL to {}
2024-06-13 13:30:00 | WARNING | controller | Sending SIGKILL to <Process name='controller (204399)' pid=204399 parent=204219 started daemon>
2024-06-13 13:30:00 | WARNING | controller | Sending SIGKILL to <Process name='openai_api (204525)' pid=204525 parent=204219 started daemon>
2024-06-13 13:30:00 | WARNING | controller | Sending SIGKILL to <Process name='API Server (204660)' pid=204660 parent=204219 stopped exitcode=1 daemon>
2024-06-13 13:30:00 | INFO | controller | Process status: {'zhipu-api': <Process name='api_worker - zhipu-api (204526)' pid=204526 parent=204219 started daemon>}
2024-06-13 13:30:00 | INFO | controller | Process status: {}
2024-06-13 13:30:00 | INFO | controller | Process status: <Process name='controller (204399)' pid=204399 parent=204219 started daemon>
2024-06-13 13:30:00 | INFO | controller | Process status: <Process name='openai_api (204525)' pid=204525 parent=204219 started daemon>
2024-06-13 13:30:00 | INFO | controller | Process status: <Process name='API Server (204660)' pid=204660 parent=204219 stopped exitcode=1 daemon>
2024-06-13 13:30:00 | ERROR | stderr | Traceback (most recent call last):
2024-06-13 13:30:00 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 580, in <module>
2024-06-13 13:30:00 | ERROR | stderr |     loop.run_until_complete(start_main_server())
2024-06-13 13:30:00 | ERROR | stderr |                             ^^^^^^^^^^^^^^^^^^^
2024-06-13 13:30:00 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 489, in start_main_server
2024-06-13 13:30:00 | ERROR | stderr |     api_started.wait()
2024-06-13 13:30:00 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/managers.py", line 1097, in wait
2024-06-13 13:30:00 | ERROR | stderr |     return self._callmethod('wait', (timeout,))
2024-06-13 13:30:00 | ERROR | stderr |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:30:00 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/managers.py", line 822, in _callmethod
2024-06-13 13:30:00 | ERROR | stderr |     kind, result = conn.recv()
2024-06-13 13:30:00 | ERROR | stderr |                    ^^^^^^^^^^^
2024-06-13 13:30:00 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 250, in recv
2024-06-13 13:30:00 | ERROR | stderr |     buf = self._recv_bytes()
2024-06-13 13:30:00 | ERROR | stderr |           ^^^^^^^^^^^^^^^^^^
2024-06-13 13:30:00 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 430, in _recv_bytes
2024-06-13 13:30:00 | ERROR | stderr |     buf = self._recv(4)
2024-06-13 13:30:00 | ERROR | stderr |           ^^^^^^^^^^^^^
2024-06-13 13:30:00 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 395, in _recv
2024-06-13 13:30:00 | ERROR | stderr |     chunk = read(handle, remaining)
2024-06-13 13:30:00 | ERROR | stderr |             ^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:30:00 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 368, in f
2024-06-13 13:30:00 | ERROR | stderr |     raise KeyboardInterrupt(f"{signalname} received")
2024-06-13 13:30:00 | ERROR | stderr | KeyboardInterrupt: SIGINT received
2024-06-13 13:30:00 | ERROR | stderr | Exception ignored in atexit callback: <function _exit_function at 0x7f84c17236a0>
2024-06-13 13:30:00 | ERROR | stderr | Traceback (most recent call last):
2024-06-13 13:30:00 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/util.py", line 334, in _exit_function
2024-06-13 13:30:00 | ERROR | stderr |     _run_finalizers(0)
2024-06-13 13:30:00 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/util.py", line 300, in _run_finalizers
2024-06-13 13:30:00 | ERROR | stderr |     finalizer()
2024-06-13 13:30:00 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/util.py", line 224, in __call__
2024-06-13 13:30:00 | ERROR | stderr |     res = self._callback(*self._args, **self._kwargs)
2024-06-13 13:30:00 | ERROR | stderr |           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:30:00 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/managers.py", line 676, in _finalize_manager
2024-06-13 13:30:00 | ERROR | stderr |     process.join(timeout=shutdown_timeout)
2024-06-13 13:30:00 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/process.py", line 149, in join
2024-06-13 13:30:00 | ERROR | stderr |     res = self._popen.wait(timeout)
2024-06-13 13:30:00 | ERROR | stderr |           ^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:30:00 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/popen_fork.py", line 40, in wait
2024-06-13 13:30:00 | ERROR | stderr |     if not wait([self.sentinel], timeout):
2024-06-13 13:30:00 | ERROR | stderr |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:30:00 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 947, in wait
2024-06-13 13:30:00 | ERROR | stderr |     ready = selector.select(timeout)
2024-06-13 13:30:00 | ERROR | stderr |             ^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:30:00 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/selectors.py", line 415, in select
